gesture,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,timestamp
point,0.6300506475882457,0.5913382354878146,0.498778404789188,0.42257384190095987,1.2646259459264593,0.43142714259586157,0.32281126163759605,0.27892656490032536,1.0,1.1866778519956152,0.16393919893035178,0.22502217479023262,0.8568306113644516,1.2022295150535451,0.18724269530984905,0.284192522482042,1.0252121699987329,0.9832721741517703,0.06245322731544225,0.2167627692420258,1.9752383595403316,1.9646820100041824,1.4308320295835648,1.294460928606727,1.5258291108595448,2.725111969978502,2.899711728169023,1.4897142874756861,0.7888761402825688,0.9301155148420345,0.5111091487043175,2025-12-01T16:48:28.352397
point,0.6070623272460484,0.623609707502461,0.5295801984623126,0.5031009115572459,1.2852380800732728,0.5640201596405453,0.4002475271470617,0.3215018483252619,1.0,1.1269998701599606,0.1825509491813442,0.2809480555362771,0.8273748515886388,1.055195181904981,0.21122848382874393,0.2952668114303554,0.9716596810985305,0.816492258559591,0.1493523626682321,0.2621343968839126,1.967565017537879,2.2007625121852397,1.3583073936276686,1.2080329565727477,1.3060503586449757,2.632982007350915,3.003923804187725,1.0729317908638725,0.594089143877197,0.47520006745687443,0.40963465420545014,2025-12-01T16:48:28.385741
point,0.6230127145122265,0.6485299328999073,0.5730220759824941,0.5114514692560335,1.3067208170566844,0.6069579301261756,0.18195717269706932,0.08773901903861844,0.9999999999999999,1.0989885363679637,0.18524191848049967,0.31276595926357353,0.8292391963467429,1.024511184013153,0.2447819893434889,0.326805437812156,0.958053113356747,0.7943944585350781,0.1774962268232706,0.3016688463359038,2.1877197378727584,1.8532336786214338,1.3357375059749264,1.1288350379888208,1.2167499938237982,2.7083308249803335,2.740000979130559,0.8290462695227833,0.4662546038321935,0.2885067115398887,0.682501277300355,2025-12-01T16:48:28.417775
point,0.5892578492889786,0.6616960107627989,0.533432801210327,0.47719168483226204,1.2881225463148906,0.4946789432867579,0.20272657254934986,0.11149747260217742,1.0,1.0584320480803826,0.1582894897307147,0.29068510059416636,0.8142931630207215,1.0187497542467046,0.24773058906959253,0.3343994531859834,0.9052585905959015,0.809023359055582,0.19995214126443106,0.31695837656094733,2.186859043781457,1.7812595140000302,1.2880870815530054,1.0708413833530044,1.1401539757311403,2.9096675371858747,2.951059172971138,0.8927416974496583,0.558264740347925,0.25826915645727644,0.7478731994821557,2025-12-01T16:48:28.451489
point,0.6041596617717367,0.6582736412859359,0.5297030595882722,0.46486658507875384,1.2967630100249001,0.6130806005152245,0.13643707760921941,0.08642545606643695,0.9999999999999999,1.1245948488930986,0.1810112682285532,0.2962245521270766,0.7843322892686039,1.0654416122377135,0.25400206592719776,0.3332359185453618,0.8181315178282391,0.8585779884838893,0.1912924555824195,0.31715722374357924,2.194782750219286,1.6324475118048736,1.262021745109372,1.02668874075958,1.0800065989245489,2.936864022542201,2.433132165810017,0.5790794101329757,0.3644434396779114,0.19359935172187803,0.8614695343791288,2025-12-01T16:48:28.486522
point,0.6706007485678877,0.6642485207244206,0.5190448518764211,0.4372254275548973,1.3344723502805995,0.6689504420299933,0.10617339124155137,0.12683424463982146,1.0,1.1262275694995716,0.18727620131056855,0.30416350685861765,0.7631261810336537,1.0591618016029782,0.25499293337823037,0.3440483516471135,0.7878229054464919,0.8381022871796737,0.19923971565787887,0.3307157794788869,2.238332599914272,1.5392985512075885,1.2289597016805716,0.9888741061499831,1.007493671597893,2.8845515261151418,1.8146950759280125,0.4830404387132095,0.2851007277752604,0.10984480969450885,0.9386174293910214,2025-12-01T16:48:28.518588
point,0.624728129368741,0.6041747604490654,0.4592187327196252,0.3928413815762274,1.2885519302491308,0.7916749148483865,0.15348889776455338,0.23850380449736622,1.0,1.0651893529879413,0.2083987659723766,0.28326526681199077,0.7538389220021178,0.9962694864756854,0.24265820921526274,0.31566026683927534,0.6791846383851826,0.7776146690162797,0.16909242573317107,0.3007742500352124,2.046913742109696,1.3371979994917758,1.0877014330698225,0.8570465991274473,0.8489722270193427,2.8994302613452274,1.1975593373432794,0.4315227456314318,0.25710981650340087,0.07997656478265068,0.94230248631521,2025-12-01T16:48:28.550591
point,0.6128731494694285,0.5560968438676517,0.4416260913346848,0.3739245249960087,1.2649556146895535,0.6288957568709617,0.11984743482800006,0.1389320553717004,1.0,1.0069348612312408,0.17029834144436387,0.24818138451638597,0.7455524296750872,0.9551072707116258,0.2021572304776267,0.2836803974861518,0.649674415958255,0.7649554044043342,0.12889533340939563,0.2764159711059257,1.9148079778688987,1.3164980586894754,1.028982615741945,0.802679462928663,0.8101769278179509,2.757075101666783,1.6474127559817915,0.720922128535012,0.40311074421108256,0.1258608862884878,0.822663903869024,2025-12-01T16:48:28.587213
point,0.5740966650623,0.5259879419248449,0.41069100359204896,0.346227300532986,1.2468571485778288,0.6308233038216071,0.15517581506404923,0.15523822254534192,1.0,0.909784021074555,0.16953028838350412,0.21642654742678513,0.7428670052806366,0.8493508331512849,0.19242058305993492,0.2512089585208203,0.6061355113794571,0.6453020445343439,0.13282252389385196,0.2521612902460402,1.8049275989415978,1.1322169452919317,0.9245064838547531,0.695194444161577,0.6783344701998992,2.751550499124812,1.5297985204321984,0.7894873649011889,0.4839436954542443,0.1897478265496089,0.8706629186814991,2025-12-01T16:48:28.620407
point,0.5707898880365416,0.5168508791538662,0.40779145869379585,0.3387891786772918,1.2376395203774366,0.519614099738422,0.1517382255885143,0.10167219209418527,0.9999999999999999,0.8514103487000114,0.14748706703307926,0.18126544426835162,0.7422727172634679,0.7999471813690382,0.16867063534463098,0.21872054977005412,0.6042338460267614,0.6111392919251893,0.11417804447081285,0.2252855887114062,1.7887343747930784,1.1349978014534545,0.9161012377847295,0.6925376927260188,0.681287589218371,2.740029124992194,1.881154727521456,1.187824008411443,0.7138847157793157,0.34980305160777064,0.8325954132241352,2025-12-01T16:48:28.653216
point,0.5883184109512313,0.5255469022524144,0.39551226851964555,0.31780990657224323,1.2489265203969828,0.5784034753185738,0.15025559249306567,0.13700463680425023,1.0,0.8525382003850239,0.15235469580925703,0.2082969114022796,0.7266123924972323,0.7997212645630242,0.17500767520321578,0.24383158497216567,0.553943328238621,0.6160350112707307,0.1185842906731152,0.24099814805164613,1.783340995115672,1.105593679468217,0.899823381710363,0.6681960992006436,0.6264832679004737,2.7413305458129624,1.6110475377429578,0.8473460623309453,0.48520342608709915,0.2205777875686267,0.8484889848909538,2025-12-01T16:48:28.686456
point,0.6025404368818745,0.5165621624940393,0.3878538610629854,0.32120839363858106,1.2473682855638097,0.4837277800509189,0.12873638591607617,0.1200435951852562,0.9999999999999999,0.8655543397693375,0.13568639932792498,0.21121347457501197,0.7272373632792442,0.8225188030728109,0.17886068175569766,0.2540122973900346,0.5770380448288684,0.635613910058381,0.11214689765791507,0.2420615905385805,1.7667760715637053,1.1505196741584875,0.9291224439798833,0.677024688281712,0.6618963008986021,2.6682899740850723,1.6521350269248734,0.7617634963241409,0.3871537187687818,0.09642592904074494,0.8704916336852887,2025-12-01T16:48:28.719105
point,0.5546578865505134,0.4848186147486513,0.3751167308193214,0.325666971437148,1.2140337265579066,0.42515836096468634,0.14076895812121978,0.08234765308773673,0.9999999999999999,0.8147614428061433,0.12952254406759675,0.17315026470129852,0.7414002423917178,0.7828624798238552,0.15363725253614285,0.2104893942401751,0.5777760355246669,0.6059286452768794,0.08970203194489833,0.20509408526661901,1.70622035622519,1.0862637087890297,0.8594514080353927,0.6283831403512092,0.6273058095226574,2.7465873431244145,1.9221867211279164,1.205757938512293,0.7069214995705146,0.3935249644436743,0.7988751926210247,2025-12-01T16:48:28.752114
point,0.5662642270148299,0.5017619846120147,0.38983322481364374,0.34123308272272457,1.1998820147676432,0.31475168657033575,0.12151608370318445,0.06624659464623396,0.9999999999999999,0.8348978730754731,0.12446659262807958,0.17471354237227119,0.7426977654085144,0.8170000337563006,0.14421786811560258,0.2193642123385345,0.5881220967153478,0.6432516118543973,0.08613160616065223,0.219998138888712,1.759572362780632,1.2439846714692082,0.8887284411728515,0.651310691036933,0.6574534871590195,2.7293715675135677,2.450901550453593,1.4891901052649592,0.7368281803535199,0.4113347018400766,0.79404775626531,2025-12-01T16:48:28.787553
point,0.594263459366381,0.5298486082006872,0.410402331978054,0.3469126875598307,1.2335411285898874,0.3702951889860275,0.11911760362497338,0.07024807494413185,1.0,0.893471331859036,0.11681862455366883,0.1912829370466249,0.7242692462470016,0.8588539096304055,0.14490973173195007,0.22766605112957156,0.5755078707254656,0.656645363099335,0.08416610620532552,0.22224413028495799,1.8345808411237625,1.2576263613864247,0.9314203610335723,0.6794360760124417,0.6995334942323015,2.720461529742135,2.271329378878009,1.3866582095051976,0.6113465587254082,0.21592709997498094,0.8684406279649097,2025-12-01T16:48:28.819598
point,0.5649682363576172,0.484652913438401,0.40340715443772074,0.38030195376396236,1.213103518410702,0.589660832896208,0.08813355101522849,0.08585202182261689,1.0,0.879838329015839,0.11700233425754374,0.18846961356470476,0.792267840868107,0.8548213721080891,0.1706226366611125,0.2146137271426812,0.7058046510324423,0.6678562755863015,0.09613723925123593,0.21365373504804425,1.7855951982443035,1.295197010198376,0.9731971957179378,0.7177731097277076,0.7955431123101107,2.8151732018553792,2.3775685693275546,1.0543162203190501,0.724738473875629,0.32021760424317264,0.7052376076634537,2025-12-01T16:48:28.854048
point,0.5708422695156635,0.5125314378099624,0.4125809993852376,0.3734039536410522,1.2313226739186178,0.40496234701942285,0.12921269840176394,0.0829826358923896,0.9999999999999999,0.9492833241275621,0.10520478109408744,0.18463408225413783,0.7412693249749104,0.9176755473152859,0.12989441502790255,0.22448789813630374,0.6170956875186904,0.6997484642707502,0.05945962258670484,0.21604888051974527,1.8553187860453964,1.2352832327563117,0.9188642927162717,0.6685162367598824,0.7335214995488836,2.9067597490381516,2.349870093489922,1.6408910499047817,0.7842000083591574,0.253329374057417,0.9053308775771214,2025-12-01T16:48:28.886568
point,0.5846599949943232,0.5601193780851575,0.42306105970172564,0.38549280529002256,1.2285413550125985,0.371437190210313,0.1380450255881444,0.11361599585232643,1.0,1.0437468040819065,0.0803901164557481,0.22272885992979216,0.7315152108750174,1.0068335618504307,0.13317538552806574,0.24717849602498979,0.6350183960804969,0.7672417775000034,0.07589536661592616,0.2409402377490346,1.9290522711594584,1.4358999616354355,1.0170005729939264,0.7176095461334164,0.8124657322885254,2.7882264927167335,2.188781757372058,1.452588604484039,0.5023055736605601,0.20031582851902535,1.0123470638062144,2025-12-01T16:48:28.921423
point,0.6441281497761159,0.6248462231825407,0.4856792879572932,0.4324479763572103,1.2965420961475536,0.4045466309079068,0.1505235977285982,0.16456140531233018,1.0,1.1680000169147569,0.07938579517799034,0.267343494143337,0.680540485702038,1.1383046578427904,0.14892713959494625,0.28636252628675835,0.6149946631200819,0.8581028642142335,0.105008986587599,0.2769502357231229,2.155487088519498,1.4805171880691792,1.0524004052814324,0.7306295092961089,0.8160701443997231,2.7395980488786065,1.9873196982732708,1.183857140535562,0.28151456293799315,0.38786756178127246,1.2252187737168823,2025-12-01T16:48:28.953381
point,0.6118169747793741,0.6102121894103699,0.44587402208950433,0.41603399953458625,1.2298765168343468,0.30955730049385954,0.16617111884028302,0.13814780672014854,1.0,1.14107251092953,0.08946838441210464,0.23552786469727469,0.686298220766838,1.1053494568270248,0.14575046260224134,0.26568314651625047,0.5712190067037797,0.8390627546620382,0.11932542117218922,0.27873825191619545,2.0619928312891167,1.4950225402070063,1.0030117125887068,0.6713439835009517,0.7309967099555845,2.8155317408487575,2.1852358549575084,1.2960297916471053,0.3018032320611811,0.5442272089476837,1.1805612945619106,2025-12-01T16:48:28.985255
point,0.6116598331370544,0.6011347719338889,0.46207957905694563,0.44456152064046184,1.1810085856900765,0.32759576369267523,0.240832445286759,0.25937723826942183,1.0,1.1746567744667562,0.11398880926635772,0.25611866473905254,0.7008047342721307,1.1432258434615905,0.08881928636562421,0.2520381505895006,0.5735972681438912,0.8554459465945826,0.07071087968606395,0.24018116359835034,2.0998607267070084,1.5678402377447296,0.9459590213980279,0.6399787782536183,0.7364060868574168,2.775918816395892,1.5817405402549993,1.697523689425026,0.1450986939395972,0.7200058633882404,1.3713972040005897,2025-12-01T16:48:29.020057
point,0.5930388884702299,0.5736067164255778,0.43723443167996656,0.38950338660285916,1.158330269564061,0.1958657193495648,0.21331430430737644,0.22677582325596618,1.0,1.0670856926809715,0.10442671713572621,0.23017027069329518,0.6912165758493187,1.0156997092669715,0.07278466633975599,0.23373513554120237,0.44070364620946967,0.7207396516815958,0.05298002611849155,0.1916713541500202,1.9592296594612528,1.4852279696066337,0.7819767325864411,0.5017008725484835,0.44062174966021594,2.695887342364032,1.4122244795919188,1.5991766325266972,0.17770358164197875,0.4118871811889394,1.2842299457345876,2025-12-01T16:48:29.051889
point,0.49648566424372076,0.4825002753356114,0.40245060578119163,0.3849910168575945,1.1036604489556077,0.29295238313681393,0.19005334658060874,0.214619101343669,0.9999999999999999,1.036241483537405,0.08274043701282122,0.2238080770833181,0.7674430111343223,0.9899290945471685,0.07730548819142219,0.22307536117538207,0.628410683337693,0.7592412231826261,0.05505097795744426,0.21069474169325592,1.7405627726728696,1.3811636121210813,0.7642691412673981,0.5381362815393201,0.6418274249924685,2.722479592126727,1.4692406344368534,1.7807069026443878,0.1722047813751639,0.6642856380641565,1.21315268966602,2025-12-01T16:48:29.086212
point,0.5312543828151735,0.5296737812924704,0.4093322923395509,0.3580657233465424,1.0955399743521144,0.12841661533944682,0.18340114484942538,0.17372563175808275,0.9999999999999999,0.9679874557698191,0.1360628858792426,0.1700209930874286,0.7414153231951255,0.9350710517480914,0.019794742590842258,0.19768375214014938,0.5116028148327402,0.6838120700956551,0.02006321126248441,0.16419412780411222,1.795672089395961,1.4584785776238387,0.7138614297955297,0.47566717743012266,0.4727045338372764,2.6642510381750366,2.3580588389986334,2.469042984537288,1.2569366785979277,1.796372222949493,1.1429576201273977,2025-12-01T16:48:29.118658
point,0.4602373518644125,0.49797392813549063,0.3909079841042021,0.34997715988811023,1.050322525429531,0.17327552829227572,0.17669385335297672,0.19064376515815332,1.0,0.9675176665641602,0.1444306705646585,0.17459277905827147,0.7956264900918978,0.94258132067406,0.009505393021527845,0.19175641266450513,0.630910081694017,0.6942947579536106,0.04901091372836388,0.16320107582330426,1.6602609744178412,1.4187982640476489,0.7302014978000592,0.5233635771182593,0.590190059299462,2.6362560499221743,2.156949493940437,2.597122456838443,1.477449806363858,1.9463372063961373,1.1802562259323113,2025-12-01T16:48:29.153660
point,0.5069592353763739,0.5134667877721742,0.416312568556291,0.36619162235401825,1.074436611889884,0.15686717633220823,0.19399536436259301,0.18044960174486746,1.0,0.9564323390061032,0.1373375633794695,0.16208182799636797,0.7707249218468072,0.9181226502188227,0.028207100853382783,0.1806140770825463,0.574807774849363,0.6780130802513199,0.025953650454294243,0.14669081143781706,1.7710643882457369,1.4818177044462066,0.699218095057072,0.4479179853614226,0.46626486229451747,2.6426532293014064,2.4308711744794773,2.5851215959824447,2.187483595467232,3.058412472779323,1.173677263898157,2025-12-01T16:48:29.186267
point,0.5152339876917388,0.5107287492098017,0.41138837077226087,0.3603218542588209,1.0757301390172107,0.15744661059931228,0.18534587969418181,0.18579423553206234,1.0,0.9069291249020777,0.17519249249013494,0.15078329183960254,0.7750354688588358,0.8835885558250975,0.06675549084585894,0.14571955937999698,0.5589014105646416,0.6814286889418614,0.09644388462764107,0.07434466738923319,1.7808022792961766,1.4395585492270229,0.7162810528879225,0.48473200889587786,0.5046520990072944,2.7750843062312547,2.2915200176136,2.650687372382157,2.83875070050052,2.9422314063876103,1.1235850924792798,2025-12-01T16:48:29.220351
point,0.5613205533216653,0.5591183758547731,0.4564743332766979,0.40734277599760194,1.1080899764610914,0.24955271221103897,0.225930984439567,0.21433266693155958,0.9999999999999999,1.0564512091260843,0.13146152122766114,0.18103688098743836,0.7455961455187347,1.0306824578722722,0.034715178720696974,0.20473831802460019,0.5491632101262421,0.767616006477637,0.031332841055158066,0.16491191005691097,1.9566731705073561,1.536906788465208,0.8516261655333639,0.5799229897465991,0.5989871043728038,2.7065930903779174,2.2517557375584656,2.3230978656545336,0.5100538653595926,1.8329854343081864,1.1945696350800385,2025-12-01T16:48:29.252243
point,0.5935751340205634,0.49466902870044893,0.4188780467133098,0.37985810501040673,1.1208458679426407,0.18685583299011488,0.18219595349523024,0.1847346101221213,1.0,0.8281443029890001,0.2129896640112268,0.12250050196537497,0.7622902097684036,0.8077624769121747,0.12176244286848731,0.07926582287648921,0.5225576255447607,0.5567680856794237,0.08836997698314886,0.05837110287297225,1.8508069042219357,1.4224913929618632,0.6592340162939069,0.3839709695803163,0.17812916782992771,2.6445625606224,2.220664663772717,2.573704587515651,2.733327176192042,3.0060793495803115,1.1674098812402625,2025-12-01T16:48:29.287712
point,0.5923274248694194,0.3698333046528927,0.3055964165281743,0.3094631413016648,1.1446680810943268,0.24237224652165182,0.10758015478603783,0.11804670797732313,1.0,0.38262979556931864,0.23710495433766735,0.17521850364364117,0.8230192313962401,0.39265175526869933,0.2145614938284426,0.12275311238947838,0.6659350271481274,0.22810655567969088,0.12549911032511352,0.0626692992901849,1.5243669687318548,1.4684856188958832,0.758168481682633,0.5594910525891374,0.5879684078821311,2.6795502103868265,2.096025524079723,1.9599519629539892,2.1553491479335887,2.603188538802657,0.9921776174910456,2025-12-01T16:48:29.320504
point,0.4699057633814729,0.41165218605659293,0.454696809527928,0.4071769951454262,1.146313961782766,0.2599000882894975,0.15813030872683773,0.1672813255701463,0.9999999999999998,0.8422609824699828,0.22508972528086815,0.16801816740401482,0.7273768373830903,0.799123940714533,0.1919810619672961,0.21790292880939216,0.4337871775306358,0.5707867973559971,0.1318335355324469,0.19827768297638837,1.5418061157253322,1.444812036394578,0.6961941128535989,0.48124946126169255,0.36116043550066135,2.352267559195153,2.3960972193880212,1.9562847648299257,1.0863853462591826,1.1138261539678072,1.1117260843522982,2025-12-01T16:48:29.352559
point,0.5253454322251956,0.43184161663720994,0.5476288372721981,0.5063802878595484,1.219779371994617,0.3097728734966829,0.2398391806501705,0.2251338256832377,1.0,0.9302086461385876,0.26039991746817365,0.13947439573296658,0.6862462403676945,0.8711387942204749,0.1851759344391538,0.27854294494477627,0.45210337654236593,0.6016023116552747,0.11205937453011545,0.23104564079668183,1.6318653838516004,1.6995310694004824,0.9494238792684945,0.6134029161434018,0.5684262723586041,2.336816076751557,2.821678874983852,2.219090160137069,0.9757634496789022,0.9930017839982985,1.4021402121774282,2025-12-01T16:48:29.387995
point,0.44193835733454034,0.39913734390425415,0.5380038472798288,0.4982454493439446,1.2197608614804956,0.3541204630337938,0.26109860710403754,0.23273813887087877,1.0,0.488591263668256,0.3091859076970928,0.2120434482812498,0.729878216291914,0.591645936136804,0.19139771868208313,0.1570541896074669,0.5685451674432405,0.4129167273888711,0.07598097611380147,0.13299441680364027,1.3998708622549085,1.7119065246774299,1.4786586061894313,0.7469889879956334,0.7634411713058363,2.3405119482791465,2.8244491985914024,2.7763806869575345,1.9168662679795734,1.9365217094478324,1.3168998940726184,2025-12-01T16:48:29.422042
point,0.4355662619805223,0.461501068915435,0.6097372177360816,0.5105196011467101,1.1987123724299558,0.3579912450831833,0.2984749363814619,0.2580808404959552,1.0,0.555524151906214,0.2373472295801742,0.23921053607413847,0.7517061763079829,0.8887344525285675,0.14072666550989293,0.24009765840653882,0.6472744743228737,0.7048392583452664,0.045977117706910334,0.24581358239718348,1.6817301029878913,1.8691969614186126,1.7554317428026405,0.9173792633477318,0.8922385681203637,2.3485863576566186,2.868395212991445,2.631688999336746,1.4926323988579338,0.7436626601561336,1.474950513337775,2025-12-01T16:48:29.454316
point,0.4534063169991526,0.4571476962038995,0.7505592133856286,0.5896859253967943,1.1566034745162665,0.4219762516403532,0.3713746389860093,0.3111925849050566,1.0,0.6262239222125496,0.37073586800008357,0.2955984828679782,0.8802420241632855,0.6615872641623453,0.30451820862143303,0.2946186271691259,0.8877268575512134,0.46771263764489357,0.1349763914884343,0.16249132381961573,1.6612673536248774,2.0191742391713543,2.071635860746265,0.8843433208780691,1.0948786116258942,2.4125840286089644,3.064525543299104,3.1221872849428576,1.1862303498502866,1.2798978385445616,1.5678074640846649,2025-12-01T16:48:29.488757
point,0.3775995668258477,0.4752123047901084,0.64715022854382,0.5435808812288024,1.0648069351839342,0.4192734973137823,0.33801640244665615,0.30242603492582654,1.0,0.520220469165644,0.32644431027597554,0.2837737773276739,0.8645542418944743,0.7949036464020013,0.3811443202545558,0.1694755790923972,0.8148374659941718,0.6400947260658648,0.18726037593968436,0.07947106297485187,1.7635994840168396,1.9792396068246476,2.058226141551574,1.5493499132115354,1.43627690936174,2.5778973228541844,2.9072197185272177,2.967280108406246,2.2179691220385864,2.4567542163730467,1.7057128374101178,2025-12-01T16:48:29.520970
point,0.4068176774258943,0.45391848653164185,0.6468930981001779,0.5673626461047898,1.1603738665918035,0.4757534580773581,0.36650332984672823,0.32533614175754244,0.9999999999999999,0.6974060398693115,0.4324274149141018,0.25360244800740406,0.8130823347117244,0.7743715183101637,0.40073125610567867,0.1615428428560657,0.7319887864097513,0.6142463072054145,0.2688880181892638,0.11524266259108538,1.8143488878438243,2.193556033046844,1.902967510189916,1.453330743549088,1.3599660259338073,2.4184295764811186,2.871260020951464,2.6277431438420447,2.3896551060004576,2.4965812284494797,2.006136028557577,2025-12-01T16:48:29.554171
